file_name,label
Experiment_2024-10-08_16-14-50_127_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-14-52_797_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-14-55_499_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-14-58_159_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-01_054_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-03_753_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-06_447_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-09_289_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-12_070_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-14_689_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-17_480_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-16-15_979_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-18_835_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-21_589_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-24_266_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-27_305_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-30_034_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-32_945_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-35_931_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-39_192_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-41_879_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-44_733_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-17-04_661_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-07_063_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-09_581_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-11_990_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-14_421_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-17_088_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-19_779_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-22_503_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-25_294_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-27_755_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-30_191_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-19-09_081_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-12_140_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-14_847_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-17_629_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-20_330_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-23_077_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-25_739_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-28_621_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-31_294_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-33_756_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-36_281_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-23-41_081_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-44_133_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-47_157_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-50_421_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-53_985_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-57_373_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-00_809_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-04_044_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-07_070_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-10_122_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-13_371_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-48_197_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-24-51_224_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-24-54_501_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-24-57_474_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-00_374_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-03_194_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-05_846_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-08_385_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-10_672_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-13_050_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-15_456_palm_release.hdf5,palm_release
